-0.5953316 -1.812761 -0.2322147 -0.9559811
-0.9078283 -0.6332724 0.03025421 -0.8611369
-0.004256226 0.07197842 0.6720155 -2.637455
-0.2377032 -1.10894 -0.3939149 0.2410011
-1.108097 0.2089613 0.2260766 0.4486834
-1.197249 -1.179177 -1.195208 0.4686406
0.01943155 -0.5791954 0.2247968 0.9343341
-0.05875085 -0.3455494 -1.224953 -1.453041
0.01279575 -0.6246666 -0.750591 0.5815759
-0.7546581 -0.6086488 0.5124569 0.511203
0.0860755 -0.4190906 -1.79721 0.8857667
0.4319424 0.04702062 -0.6520046 0.1853826
0.3838636 -0.6653617 -0.8570526 -1.091312
-0.4393771 -1.053309 -0.223546 -1.188805
-0.471163 -0.8980282 -0.2451274 0.8860947
0.06877809 1.151168 -0.30893 -1.003787
-0.6086459 -0.6725228 -0.5799267 1.008845
-0.2606038 -1.413137 0.4873669 -0.03073292
-0.01819179 -0.7444843 -1.163393 -1.391639
-0.3919484 -1.070514 -0.1039788 -0.430844
-0.3887489 -0.607686 -0.09719793 -1.258065
-0.8404345 -0.4291177 0.235096 -0.3929826
-0.7376855 0.02170713 0.1971412 -0.149565
-0.4709347 -0.7064948 -0.7730766 0.01277819
-0.4631973 -2.145845 0.8808754 -1.749271
0.0346295 0.2484758 0.1671275 0.3638419
-0.3004991 0.2171702 -0.1320636 -0.08846611
-0.744651 -0.05126928 -1.384225 0.364696
-0.8516128 0.4540633 -0.3259721 -0.4991379
0.05550057 -0.1431046 -0.2403088 0.2664284
-0.0565406 0.2132869 -0.4714989 0.6449158
-1.154357 0.3110148 0.006164188 -0.249223
-0.3217068 0.9760001 0.4082355 0.1820586
-0.5858551 -0.301213 -1.088498 -0.1768294
0.09993712 0.1652269 0.3720527 -1.17876
0.009740375 -0.5125932 -0.1262718 -0.5061156
0.6393869 0.08721801 0.1158991 1.378361
-0.3947736 -0.1959769 -0.3559939 0.6891683
0.2328498 -0.007694307 -0.2463585 1.756384
1.066086 -1.184485 0.1156384 -0.2789207
-0.5515496 -0.4010938 1.29451 -0.106362
1.328479 -0.8210479 0.6747666 -0.5446326
-0.1803412 0.446769 -0.248168 0.05160581
-0.07453964 -0.7111751 -0.147702 0.07410214
0.505156 -0.9009744 1.566635 1.473762
-0.3452209 0.002918786 1.044577 1.3142
0.04453977 0.1936185 -0.07617427 -0.3907637
0.3845733 0.9779636 -0.03978893 1.019383
0.2609924 0.01153756 0.8556689 -0.2197998
-0.05601157 -0.4740081 1.705019 -1.034347
-0.3471711 0.4273079 -0.5962457 1.25014
-0.5348216 0.4668029 -0.4228953 1.097777
0.2746787 1.026306 -1.182656 -0.1454742
0.3173201 0.08524214 0.8296819 -0.540805
-0.2981161 -0.2104974 0.0583478 0.9023254
0.03293461 -0.6943965 1.744805 2.011761
0.2230975 -0.2088106 -0.6805665 -0.04890429
0.2063049 0.5855188 0.1513012 1.269652
0.462372 0.6290963 -0.8276462 0.5438467
0.6950239 0.02838954 0.5677862 1.498702
0.05528175 0.2936045 0.4012178 0.4280693
0.6083722 -0.5984644 -0.1117696 1.778386
0.2665859 -0.1596184 -0.3374164 -0.4976131
0.03361904 0.03286099 2.318538 0.9206256
0.2444944 0.2610693 -0.1991617 0.7361876
0.4942458 0.4690309 0.520245 0.7559737
-0.4963434 -0.8070889 0.1293328 0.858349
-0.03727193 0.0460553 -0.627791 -0.0140586
0.1560994 -0.07887567 0.2658699 0.01337787
-0.1171012 -0.1240612 0.02378198 1.274611
-0.009514302 0.001831708 -0.9518676 1.0239
0.1632852 -0.05885151 0.5711447 -0.1570819
-0.5452887 -1.402555 0.5281279 -0.267229
-0.1576658 0.6072896 -0.5995979 0.7038563
-0.2519852 0.7261683 -0.09321223 1.734388
0.7654755 0.8344614 0.5869986 -0.5534112
-0.05376565 0.4514065 -0.2193887 1.149723
-0.4185927 0.1952434 -0.2270163 0.3568553
1.164033 0.0873291 -0.3449211 1.037503
-0.3213317 -0.03132385 -0.3763775 0.009894063
0.6519336 -0.2521507 -0.6447357 -1.582678
-0.5968727 -0.1040588 -0.6568943 -0.09121018
0.2985637 -1.253121 -0.03342042 0.06641843
-0.5959741 -1.005822 -0.1179446 -0.8625444
-0.3611569 0.04555432 -0.2496275 -0.874886
0.7637205 0.0856969 -0.4552112 -0.8615817
-0.4092039 -1.242482 -0.4807307 -2.329551
-0.02811264 -1.092462 1.448692 -1.242279
-0.1642022 0.4810785 0.06766454 -1.401312
-0.007484519 0.3484477 0.5978161 0.7384675
1.070642 -0.03022473 0.3872948 -0.3016595
-0.5073976 -0.8821865 -1.425732 -0.02382746
-0.0451377 0.7625135 0.2731488 0.6083878
0.1197565 -0.05906094 0.1550982 0.09384334
-0.1055828 -0.07971334 0.6476326 -0.2320388
0.07512837 -0.1096981 0.6594137 -1.077453
-0.1077937 -0.3042321 -0.6402391 1.141645
-0.2374468 -0.6445658 0.6287897 0.9576856
0.6284977 -0.4145054 0.7303299 -1.15781
-0.3488422 -0.6272168 0.9059322 0.4195378
-0.393043 -0.9448039 -0.451178 0.4163096
-1.01719 -0.7784379 -0.5730802 -0.1316152
0.5579456 -0.2744185 -0.7201176 0.1875109
-0.4419711 -0.2009026 0.629884 0.2947189
0.4989643 -0.01997787 -0.3017702 0.4773071
0.1297599 -0.352559 1.334641 -0.4588153
-0.03097486 0.2127061 -0.869591 -1.049642
1.431141 -0.2844707 -0.9819504 -1.104981
-0.4053821 -0.4086574 0.5362936 -1.25746
0.284725 -0.3997904 -0.8935736 0.5230403
-0.05789296 0.753137 -0.4497555 -0.7915969
-0.2168933 0.03870439 1.020807 -0.3524488
-0.01373337 0.03004642 -0.4986577 1.09314
0.5388905 -0.1226147 -1.488834 -0.7444344
0.568514 -0.09654673 0.7747879 1.225221
0.2765923 -0.07317587 -0.001396008 0.4027849
0.07162113 -0.3699082 -0.1666168 -1.942841
0.7080628 0.1564467 -0.07751543 0.9822197
-0.8052442 0.1491279 0.002148903 0.3251465
0.2327441 -0.9611801 -0.2978651 -0.300952
0.2984036 0.2284508 0.6556082 0.04005611
0.1894077 0.1235273 -0.4161382 -0.1816107
0.9302685 -0.0192388 -0.6751422 0.1534946
0.2378161 -1.145608 0.520919 -0.6076264
-0.174346 0.5457635 0.8695159 0.8476176
0.3048402 -0.6933339 0.1118279 0.4342307
-0.1265939 0.1206393 0.5174449 -1.294541
0.6950455 0.5173514 0.1323001 -0.6754779
0.07249891 -0.05206198 -0.2789831 -0.03089788
-0.924008 0.3583089 -0.9257542 1.214131
-0.04560532 0.3158844 -0.8812003 -2.877785
0.8645073 -0.2310392 0.3108976 0.08781387
0.4741523 0.9033712 0.2124094 -0.6448172
-0.1414526 -0.387324 0.180647 0.4317494
-0.1768789 0.360131 1.016182 -0.2740633
-0.2986844 0.6956318 -0.8153077 1.309604
0.2961883 1.201731 0.3529744 0.1146421
-0.2818272 0.7216386 0.3597192 -1.077025
0.4106343 0.582434 0.9168451 -1.534884
0.1182577 0.3553653 0.6112443 0.0505508
0.3992665 1.502691 -0.4511787 0.4319909
0.3335616 0.9844924 0.2719998 0.4987465
-0.4588811 0.03999476 0.2829649 1.018336
-0.2060199 0.7953077 0.1273774 0.07528595
-0.5501998 0.7255325 1.257893 -0.1983409
-0.08570605 0.3469811 -0.1920382 -1.149118
0.47996 0.2077571 -0.05835989 0.7569667
-0.1802823 0.5306915 1.033563 0.6749284
0.2637072 0.4697076 0.3195787 0.1907472
0.4351123 -0.7397971 0.4796672 0.7500909
-0.7935347 -0.4632516 -0.006084663 0.8383224
0.1131389 0.8995692 0.0582133 0.1852643
-0.2651567 0.5790541 -0.2290129 0.3536476
0.6707475 0.6737995 0.1929716 0.138842
0.09939456 -0.1296295 -0.7510066 1.054666
0.002188073 -0.1607327 0.7673548 -0.8671619
0.03353207 0.8209996 -0.4975641 -0.4021922
-0.2120655 0.4372472 1.430684 0.6146827
0.1246124 0.05907711 -0.0484399 -0.06566493
-0.3399571 0.1853937 0.2983695 -0.695531
-0.8812719 -0.5277466 0.2876129 1.012321
0.2512951 -0.8142313 -0.3831847 -0.6498201
-1.109291 0.5065888 0.2190961 0.2927299
0.1161739 0.7100779 -0.9922786 -0.1576413
-0.004349301 -0.7373482 0.4784436 0.5977702
-0.005169411 -0.7792813 -0.7656433 -0.03683118
-0.6469528 -0.2127277 -0.177184 0.08416452
-0.5576004 -0.576457 -0.2980978 -0.1023722
0.6623031 0.007872239 0.4253957 0.9983065
0.2721988 0.4335228 0.8956506 -0.3741494
0.863026 0.5026716 -0.8095165 -0.5599536
-1.104368 -0.07918343 0.4241718 0.1419467
-0.2441575 -0.1234767 -0.8194206 0.457453
-0.6045917 0.5428131 -0.5345799 -0.2119688
0.1108877 -0.8785796 0.4622391 -0.8070153
